Customer_uniq_id,Region,Order_Date,Expected_Delivery_Date,Delivered_Date,product_name,product_main_category,product_subcategory,product_category_filter,product_category_subfilter,product_unique ID,retail_price,discounted_price,product_rating,Brand,product_specifications,description
f6ae9e271a1d4469b4f41124e001e1cc,North,26-08-2021,27-08-2021,27-08-2021,OM SHIVAKRITI Square wall Clock Showpiece  -  38.1 cm,Home Decor & Festive Needs , Showpiece , Gramophones , OM SHIVAKRITI Gramophones ,SHIEHS7XJ954NRYY,1499,1499,1,OM SHIVAKRITI,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""OM SHIVAKRITI""}, {""key""=>""Model Number"", ""value""=>""OSK60""}, {""key""=>""Type"", ""value""=>""Antique""}, {""key""=>""Material"", ""value""=>""Paper Mache""}, {""key""=>""Model Name"", ""value""=>""Square wall Clock""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Height"", ""value""=>""38.1 cm""}, {""key""=>""Width"", ""value""=>""38.1 cm""}, {""key""=>""Depth"", ""value""=>""3.81 cm""}, {""key""=>""Sales Package"", ""value""=>""1 showpiece""}]}","Key Features of OM SHIVAKRITI Square wall Clock Showpiece  -  38.1 cm Paper Mache Height - 38.1 cm Width - 38.1 cm,OM SHIVAKRITI Square wall Clock Showpiece  -  38.1 cm (Paper Mache, Multicolor) Price: Rs. 1,499 Omshivakriti brings you this square wall watch made from paper mache and finished in attractive set of colors. The product in display is ideal to décor your home.,Specifications of OM SHIVAKRITI Square wall Clock Showpiece  -  38.1 cm (Paper Mache, Multicolor) General Brand OM SHIVAKRITI Model Number OSK60 Type Antique Material Paper Mache Model Name Square wall Clock Color Multicolor Dimensions Height 38.1 cm Width 38.1 cm Depth 3.81 cm In the Box Sales Package 1 showpiece"
11264052d903c30e63fbd9135a49f7e1,East ,01-12-2020,04-12-2020,04-12-2020,3a Autocare XUV 500 Car Mat Mahindra XUV 500,Automotive , Accessories & Spare parts , Car Interior & Exterior , Car Interior ,CRTEB774NHSDW3DV,3200,2250,5,3A AUTOCARE,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""3a Autocare""}, {""key""=>""Model Year"", ""value""=>""NA""}, {""key""=>""Used For"", ""value""=>""Travel with clean car floor and ecofriendly""}, {""key""=>""Type"", ""value""=>""Floor Mat""}, {""key""=>""Material"", ""value""=>""Microfibre""}, {""key""=>""Finish"", ""value""=>""Matt""}, {""key""=>""Color"", ""value""=>""Beige""}, {""key""=>""Grommets Included"", ""value""=>""Yes""}, {""key""=>""Vehicle Model Name"", ""value""=>""XUV 500""}, {""key""=>""Model Number"", ""value""=>""3A127/1/XUV 500""}, {""key""=>""Spiked Sole"", ""value""=>""Yes""}, {""key""=>""Vehicle Brand"", ""value""=>""Mahindra""}, {""key""=>""Model Name"", ""value""=>""XUV 500""}, {""key""=>""Sales Package"", ""value""=>""2 Pieces Mats Front, 3 Pieces Mats Rear""}, {""key""=>""Pack of"", ""value""=>""5""}, {""key""=>""Covered in Warranty"", ""value""=>""Any manufacturing Defects""}, {""key""=>""Service Type"", ""value""=>""Customer needs to send the product at company warehouse""}, {""key""=>""Warranty Summary"", ""value""=>""Any Manufacturing defects""}, {""key""=>""Not Covered in Warranty"", ""value""=>""Cuts And Burn""}, {""key""=>""Weight"", ""value""=>""4 kg""}, {""key""=>""Height"", ""value""=>""68 cm""}, {""key""=>""Width"", ""value""=>""48 cm""}, {""key""=>""Depth"", ""value""=>""3 cm""}, {""key""=>""Other Features"", ""value""=>""Antiskid material used in bottom""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Technology Used"", ""value""=>""Advanced Fit Edge""}]}","3a Autocare XUV 500 Car Mat Mahindra XUV 500 (Beige)
                         Price: Rs. 2,250
				
			Every car owner wishes to flaunt his car and cleanliness of the interior. Floor mats are an essential accessory in the car. 3a AUTOCARE presents the best 3 dimensional car floor mats for your car that ensure it is spic and span always. 3a AUTOCARE 3d car mats are produced using material of the finest quality and are odourless. They also come with the desirable qualities of anti-skid and anti-bunch and are designed specifically to fit your car. Added attraction includes metal pad on the driver mat.
Every car owner wishes to flaunt his car and cleanliness of the interior. Floor mats are an essential accessory in the car. 3a AUTOCARE presents the best 3 dimensional car floor mats for your car that ensure it is spic and span always. 3a AUTOCARE 3d car mats are produced using material of the finest quality and are odourless. They also come with the desirable qualities of anti-skid and anti-bunch and are designed specifically to fit your car. Added attraction includes metal pad on the driver mat."
e9eb010ed8313f65f0e049fc3fcffe87,East ,26-08-2021,27-08-2021,27-08-2021,Rapter BNC-179 BNC Wire Connector,Tools & Hardware , Tools , Hardware & Electricals , Hardware ,WJCEHF8GZSQWZY7Z,2299,1400,1,RAPTER,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Rapter""}, {""key""=>""Suitable For"", ""value""=>""Wire to Wire Connection, Wire to Circuit Board Connection""}, {""key""=>""Model Number"", ""value""=>""BNC-179""}, {""key""=>""Type"", ""value""=>""BNC""}, {""key""=>""Waterproof"", ""value""=>""Yes""}, {""key""=>""Corrosion Proof"", ""value""=>""Yes""}, {""key""=>""Color"", ""value""=>""Silver""}, {""key""=>""Sales Package"", ""value""=>""100 BNC Connector""}, {""key""=>""Pack of"", ""value""=>""100""}]}","Rapter BNC-179 BNC Wire Connector (Silver, Pack of 100) Price: Rs. 1,400 Rapter Pack of 100 BNC Connector.Superior quality BNC Connectors with high quality outer metel and brass conductors used to maintain a proper video/signal quality.BNC normally used in co-axial cables to lock with female connectors which ensures permanancy of connection.They can be used in DVRs, NVRs and CCTV Cameras etc.,Specifications of Rapter BNC-179 BNC Wire Connector (Silver, Pack of 100) General Brand Rapter Suitable For Wire to Wire Connection, Wire to Circuit Board Connection Model Number BNC-179 Type BNC Waterproof Yes Corrosion Proof Yes Color Silver In the box Sales Package 100 BNC Connector Pack of 100"
d8dfa5cfc972119fb2fb7ed330b8be54,West,26-08-2021,27-08-2021,27-08-2021,Rapter BNC-047 BNC Wire Connector,Tools & Hardware , Tools , Hardware & Electricals , Hardware ,WJCEHF8JMMZWPYYG,1299,899,1,RAPTER,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Rapter""}, {""key""=>""Suitable For"", ""value""=>""Wire to Wire Connection, Wire to Circuit Board Connection""}, {""key""=>""Model Number"", ""value""=>""BNC-047""}, {""key""=>""Type"", ""value""=>""BNC""}, {""key""=>""Waterproof"", ""value""=>""Yes""}, {""key""=>""Corrosion Proof"", ""value""=>""Yes""}, {""key""=>""Color"", ""value""=>""Silver""}, {""key""=>""Sales Package"", ""value""=>""64 BNC Connector""}, {""key""=>""Pack of"", ""value""=>""64""}]}","Rapter BNC-047 BNC Wire Connector (Silver, Pack of 64) Price: Rs. 899 Rapter Pack of 64 BNC Connector.Superior quality BNC Connectors with high quality outer metel and brass conductors used to maintain a proper video/signal quality.BNC normally used in co-axial cables to lock with female connectors which ensures permanancy of connection.They can be used in DVRs, NVRs and CCTV Cameras etc.,Specifications of Rapter BNC-047 BNC Wire Connector (Silver, Pack of 64) General Brand Rapter Suitable For Wire to Wire Connection, Wire to Circuit Board Connection Model Number BNC-047 Type BNC Waterproof Yes Corrosion Proof Yes Color Silver In the box Sales Package 64 BNC Connector Pack of 64"
d620fa0d35825bb3c0717e9d3446cc97,West,26-08-2021,27-08-2021,27-08-2021,Roadster Men's Zipper Solid Cardigan,Clothing , Men's Clothing , Winter & Seasonal Wear , Cardigans ,CGNEDFY77SGZTEQ2,1399,699,3.6,ROADSTER,"{""product_specification""=>[{""key""=>""Closure"", ""value""=>""Zipper""}, {""key""=>""Sleeve"", ""value""=>""Full Sleeve""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""key""=>""Fabric"", ""value""=>""100% Acrylic""}, {""key""=>""Pattern"", ""value""=>""Solid""}, {""key""=>""Ideal For"", ""value""=>""Men's""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""value""=>""Machine-Wash Cold""}, {""key""=>""Style Code"", ""value""=>""872907""}]}","Key Features of Roadster Men's Zipper Solid Cardigan Fabric: 100% Acrylic Suitable For: Western Wear,Roadster Men's Zipper Solid Cardigan Price: Rs. 699 Navy blue and olive green cardigan, has a mock collar, a full zip closure, long raglan sleeves, two insert pockets, a ribbed hemLook stylish while beating the winter chill in this comfortable cardigan from Roadster. Team it with a pair of jeans and casual shoes when heading out for the day..,Specifications of Roadster Men's Zipper Solid Cardigan Cardigan Details Closure Zipper Sleeve Full Sleeve Number of Contents in Sales Package Pack of 1 Fabric 100% Acrylic General Details Pattern Solid Ideal For Men's Occasion Casual Fabric Care Machine-Wash Cold Additional Details Style Code 872907"
9ec7cf78ff9e728bf1d7eb6609f42188,East ,30-07-2021,31-07-2021,01-08-2021,HRS ULTIMATE BOY Chest Pads,Sports & Fitness , Team Sports , Cricket , Cricket Pads ,PADEHZFHMTEUP8YG,440,395,2,HRS,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Chest Pads""}, {""key""=>""Face Material"", ""value""=>""Polyvinyl Chloride""}, {""key""=>""Inner Material"", ""value""=>""Cotton, Fabric""}, {""key""=>""Suitable for"", ""value""=>""RIGHT-HANDED""}, {""key""=>""Weight"", ""value""=>""180 g""}, {""key""=>""Sales Package"", ""value""=>""1 Pad""}]}","HRS ULTIMATE BOY Chest Pads (WHITE, RIGHT-HANDED) Price: Rs. 395 Light wt. Moulded HD foam,Specifications of HRS ULTIMATE BOY Chest Pads (WHITE, RIGHT-HANDED) General Type Chest Pads Face Material Polyvinyl Chloride Inner Material Cotton, Fabric Suitable for RIGHT-HANDED Dimensions Weight 180 g In the Box Sales Package 1 Pad"
7a7e587d3344885bdb8c77f8b7679483,North,30-07-2021,31-07-2021,01-08-2021,Vermello Men Casual Brown Genuine Leather Belt,"Bags, Wallets & Belts ", Belts , Vermello Belts , Vermello Men Casual Brown Genuine Leather Belt (...,BELEG6KUK6ZBFTZJ,1495,795,1,VERMELLO,"{""product_specification""=>[{""key""=>""Reversible Belt"", ""value""=>""No""}, {""key""=>""Material"", ""value""=>""Genuine Leather""}, {""key""=>""Style Code"", ""value""=>""G7001BRN""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Color Code"", ""value""=>""Brown""}, {""key""=>""Belt Size"", ""value""=>""34""}, {""key""=>""Body Features"", ""value""=>""5 Punched Holes, Pin Buckle""}, {""key""=>""Weight"", ""value""=>""250 g""}, {""key""=>""Length"", ""value""=>""34 inch""}, {""key""=>""Width"", ""value""=>""3.8 cm""}, {""value""=>""1 Belt""}]}","Specifications of Vermello Men Casual Brown Genuine Leather Belt (Brown) General Reversible Belt No Material Genuine Leather Style Code G7001BRN Occasion Casual Ideal For Men Color Code Brown Belt Size 34 Body Features 5 Punched Holes, Pin Buckle Dimensions Weight 250 g Length 34 inch Width 3.8 cm In the Box 1 Belt"
c497e4250ea07a8a87efa8fda01ae6e0,North,30-07-2021,31-07-2021,01-08-2021,HRS CLUB BOY Thigh Pads,Sports & Fitness , Team Sports , Cricket , Cricket Pads ,PADEHZFJGQNSEVKC,280,250,1,HRS,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Thigh Pads""}, {""key""=>""Face Material"", ""value""=>""Polyvinyl Chloride""}, {""key""=>""Inner Material"", ""value""=>""Cotton, Fabric""}, {""key""=>""Suitable for"", ""value""=>""RIGHT-HANDED""}, {""key""=>""Weight"", ""value""=>""170 g""}, {""key""=>""Sales Package"", ""value""=>""1 Pad""}]}","HRS CLUB BOY Thigh Pads (WHITE, RIGHT-HANDED) Price: Rs. 250 Foam filled economical pad with elastic straps,Specifications of HRS CLUB BOY Thigh Pads (WHITE, RIGHT-HANDED) General Type Thigh Pads Face Material Polyvinyl Chloride Inner Material Cotton, Fabric Suitable for RIGHT-HANDED Dimensions Weight 170 g In the Box Sales Package 1 Pad"
7db2acfee8298ef8c687d688147c69be,West,30-07-2021,31-07-2021,01-08-2021,Ligans NY Men Formal Black Genuine Leather Belt,"Bags, Wallets & Belts ", Belts , Ligans NY Belts , Ligans NY Men Formal Black Genuine Leather Belt ...,BELEG68SBMZFFN5Z,795,695,1,LIGANS NY,"{""product_specification""=>[{""key""=>""Reversible Belt"", ""value""=>""No""}, {""key""=>""Belt Pattern"", ""value""=>""Punched Belt with Shiney buckle""}, {""key""=>""Material"", ""value""=>""Genuine Leather""}, {""key""=>""Style Code"", ""value""=>""LNY-M-MO-1017-FS""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Occasion"", ""value""=>""Formal""}, {""key""=>""Color Code"", ""value""=>""Black""}, {""key""=>""Belt Size"", ""value""=>""28""}, {""key""=>""Body Features"", ""value""=>""6 Puched Holes, 1 Loop, Genuine Leather, Shiney Buckle""}, {""key""=>""Weight"", ""value""=>""200 g""}, {""key""=>""Length"", ""value""=>""34 inch""}, {""key""=>""Width"", ""value""=>""34 mm""}, {""value""=>""Belt""}]}","Key Features of Ligans NY Men Formal Black Genuine Leather Belt Genuine Leather Shiney Buckle,Ligans NY Men Formal Black Genuine Leather Belt (Black) Price: Rs. 695 Get recognised for your exceptional dressing sense by wearing this black coloured belt with a white shirt and grey trousers. This fabulous belt from Ligans NY is made from genuine leather, which makes it light in weight and a fine quality shiny buckle for every man to invest in.,Specifications of Ligans NY Men Formal Black Genuine Leather Belt (Black) General Reversible Belt No Belt Pattern Punched Belt with Shiney buckle Material Genuine Leather Style Code LNY-M-MO-1017-FS Ideal For Men Occasion Formal Color Code Black Belt Size 28 Body Features 6 Puched Holes, 1 Loop, Genuine Leather, Shiney Buckle Dimensions Weight 200 g Length 34 inch Width 34 mm In the Box Belt"
55b85ea15a1536d46b7190ad6fff8ce7,East ,30-07-2021,31-07-2021,01-08-2021,Elegance Polyester Multicolor Abstract Eyelet Door Curtain,Home Furnishing , Curtains & Accessories , Curtains , Elegance Polyester Multicolor Abstract Eyelet Do...,CRNEG7BKMFFYHQ8Z,1899,899,5,ELEGANCE,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Elegance""}, {""key""=>""Designed For"", ""value""=>""Door""}, {""key""=>""Type"", ""value""=>""Eyelet""}, {""key""=>""Model Name"", ""value""=>""Abstract Polyester Door Curtain Set Of 2""}, {""key""=>""Model ID"", ""value""=>""Duster25""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Length"", ""value""=>""213 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 2""}, {""key""=>""Sales Package"", ""value""=>""2 Curtains""}, {""key""=>""Material"", ""value""=>""Polyester""}]}","Key Features of Elegance Polyester Multicolor Abstract Eyelet Door Curtain Floral Curtain,Elegance Polyester Multicolor Abstract Eyelet Door Curtain (213 cm in Height, Pack of 2) Price: Rs. 899 This curtain enhances the look of the interiors.This curtain is made from 100% high quality polyester fabric.It features an eyelet style stitch with Metal Ring.It makes the room environment romantic and loving.This curtain is ant- wrinkle and anti shrinkage and have elegant apparance.Give your home a bright and modernistic appeal with these designs. The surreal attention is sure to steal hearts. These contemporary eyelet and valance curtains slide smoothly so when you draw them apart first thing in the morning to welcome the bright sun rays you want to wish good morning to the whole world and when you draw them close in the evening, you create the most special moments of joyous beauty given by the soothing prints. Bring home the elegant curtain that softly filters light in your room so that you get the right amount of sunlight.,Specifications of Elegance Polyester Multicolor Abstract Eyelet Door Curtain (213 cm in Height, Pack of 2) General Brand Elegance Designed For Door Type Eyelet Model Name Abstract Polyester Door Curtain Set Of 2 Model ID Duster25 Color Multicolor Dimensions Length 213 cm In the Box Number of Contents in Sales Package Pack of 2 Sales Package 2 Curtains Body & Design Material Polyester"
8beb2187f33659971647812d8f95af73,West,30-07-2021,31-07-2021,01-08-2021,Liza Women Wedges,Footwear , Women's Footwear , Wedges , Liza Women Wedges,SNDEG6EFWGBCURUT,1990,1393,3,LIZA,"{""product_specification""=>[{""key""=>""Occasion"", ""value""=>""Casual, Formal, Party""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Weight"", ""value""=>""250 g (per single Sandal) - Weight of the product may vary depending on size.""}, {""key""=>""Type"", ""value""=>""Wedges""}, {""key""=>""Heel Height"", ""value""=>""3 inch""}, {""key""=>""Outer Material"", ""value""=>""Synthetic Leather""}, {""key""=>""Color"", ""value""=>""Blue""}, {""value""=>""1 Pair Of Sandal""}, {""key""=>""Care Instructions"", ""value""=>""Clean with a mild damp cloth with regular water.""}]}","Key Features of Liza Women Wedges Occasion: Casual, Formal, Party Material: Synthetic Leather Color: Blue Heel Height: 3,Liza Women Wedges Price: Rs. 1,393 LIZA offers an exclusive range of Sandal. Made from fine quality material, this pair of Sandal is durable and comfortable to wear. This pair will definitely keep your feet dry, cool and comfortable. Buy this pair of Liza Sandal and team it up with de,Specifications of Liza Women Wedges General Occasion Casual, Formal, Party Ideal For Women Sandal Details Weight 250 g (per single Sandal) - Weight of the product may vary depending on size. Type Wedges Heel Height 3 inch Outer Material Synthetic Leather Color Blue In the Box 1 Pair Of Sandal Additional Details Care Instructions Clean with a mild damp cloth with regular water."
08cb8617f5aacbe98024867f509f6bbc,North,30-07-2021,31-07-2021,01-08-2021,HRS ULTIMATE BOY Elbow Pads,Sports & Fitness , Team Sports , Cricket , Cricket Pads ,PADEHZFHGHFQJAXV,250,230,2,HRS,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Elbow Pads""}, {""key""=>""Inner Material"", ""value""=>""Cotton, Fabric""}, {""key""=>""Face Material"", ""value""=>""Polyvinyl Chloride""}, {""key""=>""Suitable for"", ""value""=>""RIGHT-HANDED""}, {""key""=>""Weight"", ""value""=>""50 g""}, {""key""=>""Sales Package"", ""value""=>""1 Pad""}]}","HRS ULTIMATE BOY Elbow Pads (WHITE, RIGHT-HANDED) Price: Rs. 230 Light wt. Moulded HD foam,Specifications of HRS ULTIMATE BOY Elbow Pads (WHITE, RIGHT-HANDED) General Type Elbow Pads Inner Material Cotton, Fabric Face Material Polyvinyl Chloride Suitable for RIGHT-HANDED Dimensions Weight 50 g In the Box Sales Package 1 Pad"
7b72c92c2f6c40268628ec5f14c6d590,East ,30-07-2021,31-07-2021,01-08-2021,Sathiyas Cotton Bath Towel,Baby Care , Baby Bath & Skin , Baby Bath Towels , Sathiyas Baby Bath Towels ,BTWEGFZHGBXPHZUH,600,449,1,SATHIYAS,"{""product_specification""=>[{""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Material"", ""value""=>""Cotton""}, {""key""=>""Design"", ""value""=>""Self Design""}, {""key""=>""Brand"", ""value""=>""Sathiyas""}, {""key""=>""Type"", ""value""=>""Bath Towel""}, {""key""=>""GSM"", ""value""=>""500""}, {""key""=>""Model Name"", ""value""=>""Sathiyas cotton bath towel""}, {""key""=>""Ideal For"", ""value""=>""Men, Women, Boys, Girls""}, {""key""=>""Model ID"", ""value""=>""asvtwl322""}, {""key""=>""Color"", ""value""=>""Red, Yellow, Blue""}, {""key""=>""Size"", ""value""=>""Mediam""}, {""key""=>""Length"", ""value""=>""30 inch""}, {""key""=>""Width"", ""value""=>""60 inch""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""3""}, {""key""=>""Sales Package"", ""value""=>""3 Bath Towel""}]}","Specifications of Sathiyas Cotton Bath Towel (3 Bath Towel, Red, Yellow, Blue) Bath Towel Features Machine Washable Yes Material Cotton Design Self Design General Brand Sathiyas Type Bath Towel GSM 500 Model Name Sathiyas cotton bath towel Ideal For Men, Women, Boys, Girls Model ID asvtwl322 Color Red, Yellow, Blue Size Mediam Dimensions Length 30 inch Width 60 inch In the Box Number of Contents in Sales Package 3 Sales Package 3 Bath Towel"
ae2934c35fd4b0469d507c0b50374ef1,North,30-07-2021,31-07-2021,01-08-2021,HRS ULTIMATE MEN Chest Pads,Sports & Fitness , Team Sports , Cricket , Cricket Pads ,PADEHZFHCNQGWNNS,440,395,3,HRS,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Chest Pads""}, {""key""=>""Inner Material"", ""value""=>""Cotton, Fabric""}, {""key""=>""Face Material"", ""value""=>""Polyvinyl Chloride""}, {""key""=>""Suitable for"", ""value""=>""RIGHT-HANDED""}, {""key""=>""Weight"", ""value""=>""200 g""}, {""key""=>""Sales Package"", ""value""=>""1 Pad""}]}","Specifications of HRS ULTIMATE MEN Chest Pads (WHITE, RIGHT-HANDED) General Type Chest Pads Inner Material Cotton, Fabric Face Material Polyvinyl Chloride Suitable for RIGHT-HANDED Dimensions Weight 200 g In the Box Sales Package 1 Pad"
64d5d4a258243731dc7bbb1eef49ad74,West,30-07-2021,31-07-2021,01-08-2021,Eurospa Cotton Terry Face Towel Set,Baby Care , Baby Bath & Skin , Baby Bath Towels , Eurospa Baby Bath Towels ,BTWEG6SHXTDB2A2Y,350,150,2,EUROSPA,"{""product_specification""=>[{""key""=>""Material"", ""value""=>""Cotton Terry""}, {""key""=>""Design"", ""value""=>""SHUVAM""}, {""key""=>""Brand"", ""value""=>""Eurospa""}, {""key""=>""GSM"", ""value""=>""360""}, {""key""=>""Type"", ""value""=>""Face Towel Set""}, {""key""=>""Model Name"", ""value""=>""SHUVAM20PCFTSETASSORTED""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls, Men, Women""}, {""key""=>""Model ID"", ""value""=>""SHUVAM20PCFTSETASSORTED""}, {""key""=>""Size"", ""value""=>""small""}, {""key""=>""Color"", ""value""=>""Assorted""}, {""key""=>""Weight"", ""value""=>""350 g""}, {""key""=>""Length"", ""value""=>""9 inch""}, {""key""=>""Width"", ""value""=>""9 inch""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""20""}, {""key""=>""Sales Package"", ""value""=>""20 PIECE FACE TOWEL SET""}]}","Key Features of Eurospa Cotton Terry Face Towel Set Size: small Height: 9 inch GSM: 360,Eurospa Cotton Terry Face Towel Set (20 PIECE FACE TOWEL SET, Assorted) Price: Rs. 299 Eurospa brings to you an exclusively designed, 100% soft cotton towels of export quality. All our products have soft texture that takes care of your skin and gives you that enriched feeling you deserve. Eurospa has been exporting its bath towels to lot of renowned brands for last 10 years and is famous for its fine prints, absorbency, softness and durability. NOTE: Our product is 100% cotton, so it is susceptible to shrinkage. Product color may vary from the picture. Size may vary by ±3% WASH CARE: Wash in cold Water, Do not Iron, Do not Bleach, Flat dry, Wash before first use. SIZE- FACE TOWEL - 23 cms X 23 cms.,Specifications of Eurospa Cotton Terry Face Towel Set (20 PIECE FACE TOWEL SET, Assorted) Bath Towel Features Material Cotton Terry Design SHUVAM General Brand Eurospa GSM 360 Type Face Towel Set Model Name SHUVAM20PCFTSETASSORTED Ideal For Boys, Girls, Men, Women Model ID SHUVAM20PCFTSETASSORTED Size small Color Assorted Dimensions Weight 350 g Length 9 inch Width 9 inch In the Box Number of Contents in Sales Package 20 Sales Package 20 PIECE FACE TOWEL SET"
d4684dcdc759dd9cdf41504698d737d8,North,20-06-2021,21-06-2021,22-06-2021,SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet,Home Furnishing , Bed Linen , Bedsheets , SANTOSH ROYAL FASHION Bedsheets ,BDSEJT9UQWHDUBH4,2699,1299,3,SANTOSH ROYAL FASHION,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""SANTOSH ROYAL FASHION""}, {""key""=>""Machine Washable"", ""value""=>""Yes""}, {""key""=>""Type"", ""value""=>""Flat""}, {""key""=>""Material"", ""value""=>""Cotton""}, {""key""=>""Model Name"", ""value""=>""Gold Design Royal Cotton Printed Wedding and Gifted Double Bedsheet With 2 Pillow cover""}, {""key""=>""Model ID"", ""value""=>""goldbedi-38""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Size"", ""value""=>""King""}, {""key""=>""Fabric Care"", ""value""=>""Machine Wash, Do Not Bleach""}, {""key""=>""Flat Sheet Width"", ""value""=>""90 inch / 230 cm""}, {""key""=>""Fitted Sheet Width"", ""value""=>""228 cm""}, {""key""=>""Pillow Cover Width"", ""value""=>""16 inch / 43 cm""}, {""key""=>""Pillow Cover Length"", ""value""=>""28 inch / 72 cm""}, {""key""=>""Fitted Sheet Depth"", ""value""=>""280 cm""}, {""key""=>""Fitted Sheet Length"", ""value""=>""278 cm""}, {""key""=>""Flat Sheet Depth"", ""value""=>""282 cm""}, {""key""=>""Flat Sheet Length"", ""value""=>""110 inch / 280 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Bedsheet,2 Pillow Cover""}]}","Key Features of SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet Royal Bedsheet Perfact for Wedding & Gifting,Specifications of SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet (1 Bedsheet,2 Pillow Cover, Multicolor) General Brand SANTOSH ROYAL FASHION Machine Washable Yes Type Flat Material Cotton Model Name Gold Design Royal Cotton Printed Wedding & Gifted Double Bedsheet With 2 Pillow cover Model ID goldbedi-38 Color Multicolor Size King Fabric Care Machine Wash, Do Not Bleach Dimensions Flat Sheet Width 90 inch / 230 cm Fitted Sheet Width 228 cm Pillow Cover Width 16 inch / 43 cm Pillow Cover Length 28 inch / 72 cm Fitted Sheet Depth 280 cm Fitted Sheet Length 278 cm Flat Sheet Depth 282 cm Flat Sheet Length 110 inch / 280 cm In the Box Number of Contents in Sales Package 1 Sales Package 1 Bedsheet,2 Pillow Cover"
1b2c6d2ef16b8b391aa0221ebd673ce3,East ,20-06-2021,23-06-2021,24-06-2021,CASEDEAL Microsoft Nokia lumia x2 Back Panel,Mobiles & Accessories , Mobile Accessories , Mobile Body Panels , CASEDEAL Mobile Body Panels ,MBPEJMV5GAY9SZX5,1999,380,5,CASEDEAL,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""CASEDEAL""}, {""key""=>""Brand Color"", ""value""=>""White""}, {""key""=>""Model Number"", ""value""=>""PANEL-A2""}, {""key""=>""Material"", ""value""=>""Plastic""}, {""key""=>""Panel Type"", ""value""=>""Back""}, {""key""=>""Compatible Model"", ""value""=>""Microsoft Nokia lumia x2""}, {""key""=>""Weight"", ""value""=>""20 g""}, {""key""=>""Height"", ""value""=>""14 cm""}, {""value""=>""1 Mobile Panel""}]}",Specifications of CASEDEAL Microsoft Nokia lumia x2 Back Panel (White) General Brand CASEDEAL Brand Color White Model Number PANEL-A2 Material Plastic Panel Type Back Compatible Model Microsoft Nokia lumia x2 Dimensions Weight 20 g Height 14 cm In the Box 1 Mobile Panel
